phi,r,z
0.814248,4.788270,1.948553
0.815172,4.787982,1.950183
0.816096,4.787695,1.951813
0.817021,4.787408,1.953440
0.817946,4.787122,1.955067
0.818870,4.786836,1.956692
0.819795,4.786550,1.958316
0.820720,4.786264,1.959938
0.821645,4.785979,1.961560
0.822570,4.785695,1.963179
0.823496,4.785410,1.964798
0.824421,4.785126,1.966415
0.825347,4.784843,1.968030
0.826273,4.784560,1.969644
0.827198,4.784277,1.971257
0.828124,4.783994,1.972869
0.829050,4.783712,1.974479
0.829977,4.783430,1.976087
0.830903,4.783149,1.977695
0.831829,4.782868,1.979301
0.832756,4.782587,1.980905
0.833682,4.782307,1.982508
0.834609,4.782027,1.984110
0.835536,4.781748,1.985710
0.836463,4.781469,1.987309
0.837390,4.781190,1.988907
0.838318,4.780912,1.990503
0.839245,4.780634,1.992098
0.840173,4.780356,1.993692
0.841100,4.780079,1.995284
0.842028,4.779803,1.996874
0.842956,4.779526,1.998464
0.843884,4.779250,2.000051
0.844812,4.778975,2.001638
0.845740,4.778700,2.003223
0.846668,4.778425,2.004807
0.847597,4.778151,2.006389
0.848525,4.777877,2.007970
0.849454,4.777603,2.009549
0.850383,4.777330,2.011127
0.851312,4.777058,2.012704
0.852241,4.776786,2.014279
0.853170,4.776514,2.015853
0.854099,4.776242,2.017426
0.855029,4.775971,2.018997
0.855958,4.775701,2.020567
0.856888,4.775431,2.022135
0.857818,4.775161,2.023702
0.858748,4.774892,2.025267
0.859678,4.774623,2.026831
0.860608,4.774355,2.028394
0.861538,4.774087,2.029955
0.862468,4.773819,2.031515
0.863399,4.773552,2.033073
0.864329,4.773285,2.034630
0.865260,4.773019,2.036186
0.866191,4.772753,2.037740
0.867122,4.772488,2.039293
0.868053,4.772223,2.040844
0.868984,4.771959,2.042394
0.869915,4.771695,2.043943
0.870847,4.771431,2.045490
0.871778,4.771168,2.047036
0.872710,4.770906,2.048580
0.873642,4.770643,2.050123
0.874573,4.770382,2.051664
0.875505,4.770120,2.053204
0.876437,4.769860,2.054743
0.877370,4.769599,2.056280
0.878302,4.769339,2.057816
0.879234,4.769080,2.059350
0.880167,4.768821,2.060883
0.881100,4.768563,2.062414
0.882032,4.768305,2.063944
0.882965,4.768047,2.065473
0.883898,4.767790,2.067000
0.884831,4.767534,2.068526
0.885765,4.767278,2.070050
0.886698,4.767022,2.071573
0.887631,4.766767,2.073094
0.888565,4.766512,2.074614
0.889499,4.766258,2.076133
0.890432,4.766004,2.077650
0.891366,4.765751,2.079166
0.892300,4.765499,2.080680
0.893234,4.765246,2.082193
0.894169,4.764995,2.083704
0.895103,4.764743,2.085214
0.896037,4.764493,2.086723
0.896972,4.764242,2.088230
0.897907,4.763993,2.089736
0.898841,4.763744,2.091240
0.899776,4.763495,2.092743
0.900711,4.763247,2.094244
0.901647,4.762999,2.095744
0.902582,4.762752,2.097242
0.903517,4.762505,2.098739
0.904453,4.762259,2.100235
0.905388,4.762013,2.101729
0.906324,4.761768,2.103221
0.907260,4.761524,2.104713
0.908195,4.761279,2.106202
0.909131,4.761036,2.107691
0.910068,4.760793,2.109178
0.911004,4.760550,2.110663
0.911940,4.760308,2.112147
0.912877,4.760067,2.113629
0.913813,4.759826,2.115110
0.914750,4.759585,2.116590
0.915687,4.759346,2.118068
0.916623,4.759106,2.119545
0.917560,4.758867,2.121020
0.918498,4.758629,2.122494
0.919435,4.758391,2.123966
0.920372,4.758154,2.125437
0.921309,4.757917,2.126906
0.922247,4.757681,2.128374
0.923185,4.757446,2.129841
0.924122,4.757211,2.131306
0.925060,4.756976,2.132769
0.925998,4.756742,2.134232
0.926936,4.756509,2.135692
0.927874,4.756276,2.137151
0.928813,4.756044,2.138609
0.929751,4.755812,2.140065
0.930690,4.755581,2.141520
0.931628,4.755350,2.142973
0.932567,4.755120,2.144425
0.933506,4.754891,2.145876
0.934445,4.754662,2.147324
0.935384,4.754434,2.148772
0.936323,4.754206,2.150218
0.937262,4.753979,2.151662
0.938201,4.753752,2.153105
0.939141,4.753526,2.154547
0.940080,4.753301,2.155987
0.941020,4.753076,2.157426
0.941959,4.752851,2.158863
0.942899,4.752628,2.160298
0.943839,4.752405,2.161732
0.944779,4.752182,2.163165
0.945719,4.751960,2.164596
0.946660,4.751739,2.166026
0.947600,4.751518,2.167454
0.948540,4.751298,2.168881
0.949481,4.751078,2.170306
0.950422,4.750859,2.171730
0.951362,4.750640,2.173153
0.952303,4.750423,2.174573
0.953244,4.750205,2.175993
0.954185,4.749989,2.177411
0.955126,4.749773,2.178827
0.956068,4.749557,2.180242
0.957009,4.749342,2.181656
0.957951,4.749128,2.183067
0.958892,4.748914,2.184478
0.959834,4.748701,2.185887
0.960776,4.748489,2.187294
0.961717,4.748277,2.188700
0.962659,4.748066,2.190105
0.963601,4.747856,2.191508
0.964544,4.747646,2.192909
0.965486,4.747436,2.194310
0.966428,4.747228,2.195708
0.967371,4.747019,2.197105
0.968313,4.746812,2.198501
0.969256,4.746605,2.199895
0.970199,4.746399,2.201287
0.971141,4.746193,2.202678
0.972084,4.745988,2.204068
0.973027,4.745784,2.205456
0.973970,4.745580,2.206843
0.974914,4.745377,2.208228
0.975857,4.745175,2.209611
0.976800,4.744973,2.210994
0.977744,4.744772,2.212374
0.978688,4.744572,2.213753
0.979631,4.744372,2.215131
0.980575,4.744173,2.216507
0.981519,4.743974,2.217881
0.982463,4.743776,2.219255
0.983407,4.743579,2.220626
0.984351,4.743382,2.221996
0.985295,4.743186,2.223365
0.986240,4.742991,2.224732
0.987184,4.742796,2.226098
0.988129,4.742602,2.227462
0.989073,4.742409,2.228824
0.990018,4.742216,2.230185
0.990963,4.742024,2.231545
0.991908,4.741833,2.232903
0.992853,4.741642,2.234259
0.993798,4.741452,2.235614
0.994743,4.741263,2.236968
0.995689,4.741074,2.238320
0.996634,4.740886,2.239670
0.997579,4.740699,2.241019
0.998525,4.740512,2.242367
0.999471,4.740326,2.243713
1.000416,4.740141,2.245057
1.001362,4.739956,2.246400
1.002308,4.739773,2.247741
1.003254,4.739589,2.249081
1.004200,4.739407,2.250420
1.005146,4.739225,2.251756
1.006093,4.739044,2.253092
1.007039,4.738863,2.254426
1.007986,4.738683,2.255758
1.008932,4.738504,2.257089
1.009879,4.738326,2.258418
1.010825,4.738148,2.259746
1.011772,4.737971,2.261072
1.012719,4.737795,2.262397
1.013666,4.737619,2.263720
1.014613,4.737444,2.265041
1.015560,4.737270,2.266362
1.016508,4.737096,2.267680
1.017455,4.736923,2.268997
1.018402,4.736751,2.270313
1.019350,4.736580,2.271627
1.020297,4.736409,2.272939
1.021245,4.736239,2.274250
1.022193,4.736070,2.275560
1.023141,4.735901,2.276868
1.024088,4.735734,2.278174
1.025036,4.735566,2.279479
1.025985,4.735400,2.280782
1.026933,4.735234,2.282084
1.027881,4.735069,2.283384
1.028829,4.734905,2.284683
1.029778,4.734742,2.285980
1.030726,4.734579,2.287276
1.031675,4.734417,2.288570
1.032623,4.734255,2.289863
1.033572,4.734095,2.291154
1.034521,4.733935,2.292443
1.035470,4.733776,2.293731
1.036419,4.733617,2.295018
1.037368,4.733460,2.296303
1.038317,4.733303,2.297586
1.039266,4.733147,2.298868
1.040216,4.732991,2.300148
1.041165,4.732837,2.301427
1.042115,4.732683,2.302704
1.043064,4.732529,2.303980
1.044014,4.732377,2.305254
1.044963,4.732225,2.306527
1.045913,4.732074,2.307798
1.046863,4.731924,2.309067
1.047813,4.731775,2.310335
1.048763,4.731626,2.311602
1.049713,4.731478,2.312867
1.050663,4.731331,2.314130
1.051613,4.731185,2.315392
1.052564,4.731039,2.316652
1.053514,4.730894,2.317911
1.054465,4.730750,2.319168
1.055415,4.730607,2.320424
1.056366,4.730464,2.321678
1.057316,4.730322,2.322931
1.058267,4.730181,2.324182
1.059218,4.730041,2.325431
1.060169,4.729901,2.326679
1.061120,4.729763,2.327925
1.062071,4.729625,2.329170
1.063022,4.729487,2.330414
1.063973,4.729351,2.331655
1.064925,4.729215,2.332895
1.065876,4.729081,2.334134
1.066827,4.728946,2.335371
1.067779,4.728813,2.336607
1.068731,4.728681,2.337841
1.069682,4.728549,2.339073
1.070634,4.728418,2.340304
1.071586,4.728288,2.341533
1.072538,4.728159,2.342761
1.073489,4.728030,2.343987
1.074441,4.727902,2.345212
1.075394,4.727775,2.346435
1.076346,4.727649,2.347656
1.077298,4.727524,2.348876
1.078250,4.727399,2.350095
1.079202,4.727276,2.351312
1.080155,4.727153,2.352527
1.081107,4.727031,2.353741
1.082060,4.726909,2.354953
1.083012,4.726789,2.356163
1.083965,4.726669,2.357372
1.084918,4.726550,2.358580
1.085871,4.726432,2.359786
1.086824,4.726315,2.360990
1.087777,4.726198,2.362193
1.088730,4.726083,2.363394
1.089683,4.725968,2.364594
1.090636,4.725854,2.365792
1.091589,4.725741,2.366989
1.092542,4.725628,2.368184
1.093495,4.725517,2.369377
1.094449,4.725406,2.370569
1.095402,4.725296,2.371759
1.096356,4.725187,2.372948
1.097309,4.725079,2.374135
1.098263,4.724971,2.375321
1.099217,4.724865,2.376505
1.100171,4.724759,2.377687
1.101124,4.724654,2.378868
1.102078,4.724550,2.380047
1.103032,4.724447,2.381225
1.103986,4.724344,2.382401
1.104940,4.724243,2.383576
1.105894,4.724142,2.384749
1.106849,4.724042,2.385921
1.107803,4.723943,2.387090
1.108757,4.723845,2.388259
1.109711,4.723748,2.389426
1.110666,4.723651,2.390591
1.111620,4.723556,2.391754
1.112575,4.723461,2.392916
1.113530,4.723367,2.394077
1.114484,4.723274,2.395236
1.115439,4.723181,2.396393
1.116394,4.723090,2.397549
1.117348,4.723000,2.398703
1.118303,4.722910,2.399856
1.119258,4.722821,2.401007
1.120213,4.722733,2.402156
1.121168,4.722646,2.403304
1.122123,4.722560,2.404450
1.123079,4.722474,2.405595
1.124034,4.722390,2.406738
1.124989,4.722306,2.407880
1.125944,4.722224,2.409020
1.126900,4.722142,2.410158
1.127855,4.722061,2.411295
1.128811,4.721981,2.412430
1.129766,4.721901,2.413564
1.130722,4.721823,2.414696
1.131677,4.721745,2.415827
1.132633,4.721669,2.416955
1.133589,4.721593,2.418083
1.134544,4.721518,2.419209
1.135500,4.721444,2.420333
1.136456,4.721371,2.421455
1.137412,4.721299,2.422576
1.138368,4.721227,2.423696
1.139324,4.721157,2.424814
1.140280,4.721087,2.425930
1.141236,4.721019,2.427045
1.142192,4.720951,2.428158
1.143149,4.720884,2.429269
1.144105,4.720818,2.430379
1.145061,4.720753,2.431487
1.146018,4.720689,2.432594
1.146974,4.720625,2.433699
1.147930,4.720563,2.434803
1.148887,4.720501,2.435905
1.149843,4.720441,2.437005
1.150800,4.720381,2.438104
1.151757,4.720322,2.439201
1.152713,4.720264,2.440297
1.153670,4.720207,2.441391
1.154627,4.720151,2.442483
1.155583,4.720096,2.443574
1.156540,4.720042,2.444664
1.157497,4.719988,2.445751
1.158454,4.719936,2.446837
1.159411,4.719884,2.447922
1.160368,4.719834,2.449005
1.161325,4.719784,2.450086
1.162282,4.719735,2.451166
1.163239,4.719687,2.452244
1.164197,4.719640,2.453320
1.165154,4.719594,2.454395
1.166111,4.719549,2.455469
1.167068,4.719505,2.456540
1.168026,4.719462,2.457611
1.168983,4.719419,2.458679
1.169940,4.719378,2.459746
1.170898,4.719337,2.460812
1.171855,4.719298,2.461875
1.172813,4.719259,2.462938
1.173770,4.719221,2.463998
1.174728,4.719185,2.465057
1.175685,4.719149,2.466115
1.176643,4.719114,2.467170
1.177601,4.719080,2.468225
1.178559,4.719047,2.469277
1.179516,4.719015,2.470328
1.180474,4.718984,2.471378
1.181432,4.718953,2.472425
1.182390,4.718924,2.473472
1.183348,4.718896,2.474516
1.184306,4.718868,2.475559
1.185263,4.718842,2.476601
1.186221,4.718817,2.477640
1.187179,4.718792,2.478679
1.188138,4.718768,2.479715
1.189096,4.718746,2.480750
1.190054,4.718724,2.481784
1.191012,4.718703,2.482815
1.191970,4.718683,2.483846
1.192928,4.718665,2.484874
1.193886,4.718647,2.485901
1.194845,4.718630,2.486927
1.195803,4.718614,2.487950
1.196761,4.718599,2.488973
1.197720,4.718585,2.489993
1.198678,4.718572,2.491012
1.199636,4.718560,2.492030
1.200595,4.718548,2.493045
1.201553,4.718538,2.494060
1.202512,4.718529,2.495072
1.203470,4.718521,2.496083
1.204429,4.718513,2.497092
1.205387,4.718507,2.498100
1.206346,4.718502,2.499106
1.207304,4.718497,2.500111
1.208263,4.718494,2.501114
1.209222,4.718492,2.502115
1.210180,4.718490,2.503115
1.211139,4.718490,2.504113
1.212098,4.718490,2.505109
1.213056,4.718492,2.506104
1.214015,4.718494,2.507098
1.214974,4.718497,2.508089
1.215933,4.718502,2.509079
1.216891,4.718507,2.510068
1.217850,4.718514,2.511055
1.218809,4.718521,2.512040
1.219768,4.718529,2.513024
1.220727,4.718539,2.514006
1.221686,4.718549,2.514986
1.222645,4.718560,2.515965
1.223604,4.718573,2.516942
1.224563,4.718586,2.517918
1.225522,4.718600,2.518892
1.226481,4.718615,2.519864
1.227440,4.718632,2.520835
1.228399,4.718649,2.521804
1.229358,4.718667,2.522771
1.230317,4.718686,2.523737
1.231276,4.718707,2.524702
1.232235,4.718728,2.525664
1.233194,4.718750,2.526625
1.234153,4.718773,2.527585
1.235112,4.718798,2.528543
1.236071,4.718823,2.529499
1.237030,4.718849,2.530454
1.237989,4.718876,2.531407
1.238949,4.718905,2.532358
1.239908,4.718934,2.533308
1.240867,4.718964,2.534256
1.241826,4.718996,2.535202
1.242785,4.719028,2.536147
1.243745,4.719061,2.537091
1.244704,4.719096,2.538032
1.245663,4.719131,2.538973
1.246622,4.719167,2.539911
1.247581,4.719205,2.540848
1.248541,4.719243,2.541783
1.249500,4.719282,2.542717
1.250459,4.719323,2.543649
1.251418,4.719364,2.544579
1.252378,4.719407,2.545508
1.253337,4.719450,2.546435
1.254296,4.719495,2.547361
1.255256,4.719540,2.548285
1.256215,4.719587,2.549207
1.257174,4.719634,2.550128
1.258133,4.719683,2.551047
1.259093,4.719732,2.551964
1.260052,4.719783,2.552880
1.261011,4.719835,2.553794
1.261971,4.719888,2.554707
1.262930,4.719941,2.555618
1.263889,4.719996,2.556527
1.264849,4.720052,2.557435
1.265808,4.720109,2.558341
1.266767,4.720167,2.559245
1.267727,4.720225,2.560148
1.268686,4.720285,2.561050
1.269645,4.720346,2.561949
1.270605,4.720408,2.562847
1.271564,4.720471,2.563744
1.272523,4.720536,2.564638
1.273482,4.720601,2.565532
1.274442,4.720667,2.566423
1.275401,4.720734,2.567313
1.276360,4.720802,2.568201
1.277320,4.720872,2.569088
1.278279,4.720942,2.569973
1.279238,4.721013,2.570856
1.280197,4.721086,2.571738
1.281157,4.721159,2.572618
1.282116,4.721234,2.573497
1.283075,4.721309,2.574374
1.284034,4.721386,2.575249
1.284994,4.721464,2.576123
1.285953,4.721542,2.576995
1.286912,4.721622,2.577865
1.287871,4.721703,2.578734
1.288831,4.721785,2.579601
1.289790,4.721868,2.580467
1.290749,4.721952,2.581331
1.291708,4.722037,2.582193
1.292667,4.722123,2.583054
1.293626,4.722210,2.583913
1.294586,4.722299,2.584771
1.295545,4.722388,2.585626
1.296504,4.722478,2.586481
1.297463,4.722570,2.587333
1.298422,4.722662,2.588184
1.299381,4.722756,2.589034
1.300340,4.722850,2.589881
1.301299,4.722946,2.590727
1.302258,4.723043,2.591572
1.303217,4.723141,2.592415
1.304176,4.723239,2.593256
1.305135,4.723339,2.594095
1.306094,4.723440,2.594933
1.307053,4.723542,2.595770
1.308012,4.723646,2.596604
1.308971,4.723750,2.597438
1.309930,4.723855,2.598269
1.310889,4.723962,2.599099
1.311848,4.724069,2.599927
1.312806,4.724178,2.600754
1.313765,4.724287,2.601579
1.314724,4.724398,2.602402
1.315683,4.724510,2.603224
1.316641,4.724622,2.604044
1.317600,4.724736,2.604862
1.318559,4.724851,2.605679
1.319518,4.724967,2.606494
1.320476,4.725085,2.607308
1.321435,4.725203,2.608120
1.322394,4.725322,2.608930
1.323352,4.725442,2.609739
1.324311,4.725564,2.610546
1.325269,4.725687,2.611351
1.326228,4.725810,2.612155
1.327186,4.725935,2.612957
1.328145,4.726061,2.613758
1.329103,4.726188,2.614556
1.330062,4.726316,2.615354
1.331020,4.726445,2.616149
1.331978,4.726575,2.616943
1.332937,4.726706,2.617736
1.333895,4.726839,2.618527
1.334853,4.726972,2.619316
1.335811,4.727107,2.620103
1.336770,4.727242,2.620889
1.337728,4.727379,2.621673
1.338686,4.727517,2.622456
1.339644,4.727656,2.623237
1.340602,4.727796,2.624016
1.341560,4.727937,2.624794
1.342518,4.728079,2.625570
1.343476,4.728222,2.626345
1.344434,4.728367,2.627118
1.345392,4.728512,2.627889
1.346350,4.728659,2.628658
1.347308,4.728807,2.629426
1.348266,4.728955,2.630193
1.349224,4.729105,2.630957
1.350181,4.729256,2.631721
1.351139,4.729409,2.632482
1.352097,4.729562,2.633242
1.353054,4.729716,2.634000
1.354012,4.729872,2.634757
1.354970,4.730028,2.635511
1.355927,4.730186,2.636265
1.356885,4.730344,2.637016
1.357842,4.730504,2.637766
1.358799,4.730665,2.638515
1.359757,4.730827,2.639262
1.360714,4.730991,2.640007
1.361671,4.731155,2.640750
1.362629,4.731320,2.641492
1.363586,4.731487,2.642233
1.364543,4.731654,2.642971
1.365500,4.731823,2.643708
1.366457,4.731993,2.644444
1.367414,4.732164,2.645177
1.368371,4.732336,2.645909
1.369328,4.732509,2.646640
1.370285,4.732684,2.647369
1.371242,4.732859,2.648096
1.372199,4.733036,2.648821
1.373156,4.733213,2.649545
1.374112,4.733392,2.650268
1.375069,4.733572,2.650988
1.376026,4.733753,2.651708
1.376982,4.733935,2.652425
1.377939,4.734118,2.653141
1.378895,4.734303,2.653855
1.379852,4.734488,2.654567
1.380808,4.734675,2.655278
1.381764,4.734863,2.655988
1.382721,4.735052,2.656695
1.383677,4.735242,2.657401
1.384633,4.735433,2.658106
1.385589,4.735625,2.658809
1.386545,4.735818,2.659510
1.387501,4.736013,2.660209
1.388457,4.736209,2.660907
1.389413,4.736405,2.661603
1.390369,4.736603,2.662298
1.391325,4.736802,2.662991
1.392281,4.737002,2.663682
1.393236,4.737204,2.664372
1.394192,4.737406,2.665060
1.395148,4.737610,2.665746
1.396103,4.737814,2.666431
1.397059,4.738020,2.667114
1.398014,4.738227,2.667796
1.398969,4.738435,2.668476
1.399925,4.738644,2.669154
1.400880,4.738854,2.669831
1.401835,4.739066,2.670506
1.402790,4.739279,2.671179
1.403745,4.739492,2.671851
1.404700,4.739707,2.672521
1.405655,4.739923,2.673190
1.406610,4.740140,2.673857
1.407565,4.740359,2.674522
1.408520,4.740578,2.675186
1.409475,4.740798,2.675848
1.410429,4.741020,2.676508
1.411384,4.741243,2.677167
1.412338,4.741467,2.677824
1.413293,4.741692,2.678479
1.414247,4.741918,2.679133
1.415202,4.742146,2.679785
1.416156,4.742374,2.680436
1.417110,4.742604,2.681085
1.418064,4.742835,2.681732
1.419018,4.743066,2.682378
1.419972,4.743300,2.683022
1.420926,4.743534,2.683664
1.421880,4.743769,2.684305
1.422834,4.744006,2.684944
1.423787,4.744243,2.685582
1.424741,4.744482,2.686218
1.425695,4.744722,2.686852
1.426648,4.744963,2.687485
1.427602,4.745205,2.688116
1.428555,4.745449,2.688745
1.429508,4.745693,2.689373
1.430462,4.745939,2.689999
1.431415,4.746186,2.690624
1.432368,4.746434,2.691246
1.433321,4.746683,2.691868
1.434274,4.746933,2.692487
1.435227,4.747184,2.693105
1.436180,4.747437,2.693722
1.437132,4.747691,2.694336
1.438085,4.747946,2.694950
1.439037,4.748202,2.695561
1.439990,4.748459,2.696171
1.440942,4.748717,2.696779
1.441895,4.748976,2.697386
1.442847,4.749237,2.697991
1.443799,4.749499,2.698594
1.444751,4.749762,2.699196
1.445703,4.750026,2.699796
1.446655,4.750291,2.700394
1.447607,4.750557,2.700991
1.448559,4.750825,2.701586
1.449511,4.751094,2.702180
1.450462,4.751363,2.702772
1.451414,4.751634,2.703362
1.452365,4.751907,2.703951
1.453317,4.752180,2.704538
1.454268,4.752454,2.705123
1.455219,4.752730,2.705707
1.456170,4.753007,2.706289
1.457122,4.753285,2.706870
1.458072,4.753564,2.707449
1.459023,4.753844,2.708026
1.459974,4.754125,2.708602
1.460925,4.754408,2.709176
1.461876,4.754691,2.709748
1.462826,4.754976,2.710319
1.463777,4.755262,2.710888
1.464727,4.755549,2.711455
1.465677,4.755838,2.712021
1.466627,4.756127,2.712586
1.467578,4.756418,2.713148
1.468528,4.756710,2.713709
1.469478,4.757003,2.714269
1.470427,4.757297,2.714826
1.471377,4.757592,2.715383
1.472327,4.757889,2.715937
1.473276,4.758186,2.716490
1.474226,4.758485,2.717041
1.475175,4.758785,2.717591
1.476125,4.759086,2.718139
1.477074,4.759388,2.718685
1.478023,4.759692,2.719230
1.478972,4.759996,2.719773
1.479921,4.760302,2.720315
1.480870,4.760609,2.720855
1.481818,4.760917,2.721393
1.482767,4.761226,2.721929
1.483716,4.761536,2.722464
1.484664,4.761848,2.722998
1.485612,4.762161,2.723530
1.486561,4.762475,2.724060
1.487509,4.762790,2.724588
1.488457,4.763106,2.725115
1.489405,4.763423,2.725640
1.490353,4.763742,2.726164
1.491301,4.764061,2.726686
1.492248,4.764382,2.727206
1.493196,4.764704,2.727725
1.494143,4.765027,2.728242
1.495091,4.765352,2.728758
1.496038,4.765677,2.729272
1.496985,4.766004,2.729784
1.497932,4.766332,2.730295
1.498879,4.766661,2.730804
1.499826,4.766991,2.731311
1.500773,4.767322,2.731817
1.501719,4.767655,2.732321
1.502666,4.767989,2.732824
1.503612,4.768323,2.733325
1.504559,4.768659,2.733824
1.505505,4.768997,2.734322
1.506451,4.769335,2.734818
1.507397,4.769674,2.735312
1.508343,4.770015,2.735805
1.509289,4.770357,2.736296
1.510235,4.770700,2.736786
1.511180,4.771044,2.737274
1.512126,4.771390,2.737760
