phi,r,z
81.835741,9.116175,4.024123
81.836042,9.116727,4.024906
81.836342,9.117279,4.025689
81.836643,9.117831,4.026471
81.836943,9.118383,4.027253
81.837244,9.118935,4.028034
81.837544,9.119487,4.028815
81.837845,9.120038,4.029596
81.838145,9.120590,4.030376
81.838445,9.121142,4.031156
81.838746,9.121693,4.031936
81.839046,9.122245,4.032715
81.839346,9.122796,4.033494
81.839646,9.123347,4.034272
81.839947,9.123899,4.035050
81.840247,9.124450,4.035828
81.840547,9.125001,4.036605
81.840847,9.125552,4.037382
81.841147,9.126103,4.038159
81.841447,9.126654,4.038935
81.841747,9.127205,4.039711
81.842047,9.127756,4.040486
81.842347,9.128306,4.041261
81.842647,9.128857,4.042036
81.842947,9.129408,4.042810
81.843247,9.129958,4.043584
81.843546,9.130509,4.044358
81.843846,9.131059,4.045131
81.844146,9.131609,4.045904
81.844446,9.132160,4.046677
81.844745,9.132710,4.047449
81.845045,9.133260,4.048221
81.845345,9.133810,4.048992
81.845644,9.134360,4.049763
81.845944,9.134910,4.050534
81.846243,9.135460,4.051304
81.846543,9.136010,4.052074
81.846842,9.136559,4.052843
81.847142,9.137109,4.053612
81.847441,9.137659,4.054381
81.847740,9.138208,4.055150
81.848040,9.138758,4.055918
81.848339,9.139307,4.056685
81.848638,9.139856,4.057453
81.848937,9.140406,4.058220
81.849237,9.140955,4.058986
81.849536,9.141504,4.059752
81.849835,9.142053,4.060518
81.850134,9.142602,4.061284
81.850433,9.143151,4.062049
81.850732,9.143700,4.062813
81.851031,9.144249,4.063578
81.851330,9.144797,4.064342
81.851629,9.145346,4.065105
81.851928,9.145895,4.065869
81.852227,9.146443,4.066631
81.852526,9.146992,4.067394
81.852824,9.147540,4.068156
81.853123,9.148088,4.068918
81.853422,9.148637,4.069679
81.853721,9.149185,4.070440
81.854019,9.149733,4.071201
81.854318,9.150281,4.071961
81.854617,9.150829,4.072721
81.854915,9.151377,4.073480
81.855214,9.151925,4.074240
81.855512,9.152473,4.074998
81.855811,9.153021,4.075757
81.856109,9.153568,4.076515
81.856408,9.154116,4.077272
81.856706,9.154664,4.078030
81.857005,9.155211,4.078787
81.857303,9.155759,4.079543
81.857601,9.156306,4.080299
81.857899,9.156853,4.081055
81.858198,9.157401,4.081811
81.858496,9.157948,4.082566
81.858794,9.158495,4.083320
81.859092,9.159042,4.084075
81.859390,9.159589,4.084829
81.859688,9.160136,4.085582
81.859987,9.160683,4.086336
81.860285,9.161229,4.087088
81.860583,9.161776,4.087841
81.860881,9.162323,4.088593
81.861178,9.162870,4.089345
81.861476,9.163416,4.090096
81.861774,9.163963,4.090847
81.862072,9.164509,4.091598
81.862370,9.165055,4.092348
81.862668,9.165602,4.093098
81.862965,9.166148,4.093847
81.863263,9.166694,4.094596
81.863561,9.167240,4.095345
81.863858,9.167786,4.096094
81.864156,9.168332,4.096842
81.864454,9.168878,4.097589
81.864751,9.169424,4.098337
81.865049,9.169970,4.099084
81.865346,9.170515,4.099830
81.865644,9.171061,4.100576
81.865941,9.171607,4.101322
81.866238,9.172152,4.102068
81.866536,9.172698,4.102813
81.866833,9.173243,4.103557
81.867130,9.173788,4.104302
81.867428,9.174334,4.105046
81.867725,9.174879,4.105789
81.868022,9.175424,4.106532
81.868319,9.175969,4.107275
81.868617,9.176514,4.108018
81.868914,9.177059,4.108760
81.869211,9.177604,4.109502
81.869508,9.178149,4.110243
81.869805,9.178694,4.110984
81.870102,9.179238,4.111725
81.870399,9.179783,4.112465
81.870696,9.180327,4.113205
81.870993,9.180872,4.113944
81.871289,9.181416,4.114683
81.871586,9.181961,4.115422
81.871883,9.182505,4.116161
81.872180,9.183049,4.116899
81.872477,9.183594,4.117636
81.872773,9.184138,4.118374
81.873070,9.184682,4.119110
81.873367,9.185226,4.119847
81.873663,9.185770,4.120583
81.873960,9.186314,4.121319
81.874256,9.186858,4.122054
81.874553,9.187401,4.122790
81.874849,9.187945,4.123524
81.875146,9.188489,4.124259
81.875442,9.189032,4.124993
81.875739,9.189576,4.125726
81.876035,9.190119,4.126459
81.876331,9.190663,4.127192
81.876628,9.191206,4.127925
81.876924,9.191749,4.128657
81.877220,9.192293,4.129389
81.877516,9.192836,4.130120
81.877813,9.193379,4.130851
81.878109,9.193922,4.131582
81.878405,9.194465,4.132312
81.878701,9.195008,4.133042
81.878997,9.195551,4.133771
81.879293,9.196093,4.134500
81.879589,9.196636,4.135229
81.879885,9.197179,4.135958
81.880181,9.197721,4.136686
81.880477,9.198264,4.137413
81.880773,9.198806,4.138141
81.881069,9.199349,4.138868
81.881364,9.199891,4.139594
81.881660,9.200433,4.140320
81.881956,9.200976,4.141046
81.882252,9.201518,4.141772
81.882547,9.202060,4.142497
81.882843,9.202602,4.143222
81.883139,9.203144,4.143946
81.883434,9.203686,4.144670
81.883730,9.204228,4.145394
81.884025,9.204769,4.146117
81.884321,9.205311,4.146840
81.884616,9.205853,4.147562
81.884912,9.206394,4.148284
81.885207,9.206936,4.149006
81.885502,9.207478,4.149728
81.885798,9.208019,4.150449
81.886093,9.208560,4.151169
81.886388,9.209102,4.151890
81.886684,9.209643,4.152609
81.886979,9.210184,4.153329
81.887274,9.210725,4.154048
81.887569,9.211266,4.154767
81.887864,9.211807,4.155485
81.888160,9.212348,4.156204
81.888455,9.212889,4.156921
81.888750,9.213430,4.157639
81.889045,9.213971,4.158356
81.889340,9.214512,4.159072
81.889635,9.215052,4.159788
81.889929,9.215593,4.160504
81.890224,9.216133,4.161220
81.890519,9.216674,4.161935
81.890814,9.217214,4.162650
81.891109,9.217755,4.163364
81.891404,9.218295,4.164078
81.891698,9.218835,4.164792
81.891993,9.219375,4.165505
81.892288,9.219915,4.166218
81.892582,9.220455,4.166931
81.892877,9.220995,4.167643
81.893172,9.221535,4.168355
81.893466,9.222075,4.169066
81.893761,9.222615,4.169777
81.894055,9.223155,4.170488
81.894350,9.223694,4.171198
81.894644,9.224234,4.171908
81.894938,9.224774,4.172618
81.895233,9.225313,4.173327
81.895527,9.225853,4.174036
81.895821,9.226392,4.174744
81.896116,9.226931,4.175452
81.896410,9.227471,4.176160
81.896704,9.228010,4.176867
81.896998,9.228549,4.177575
81.897292,9.229088,4.178281
81.897587,9.229627,4.178987
81.897881,9.230166,4.179693
81.898175,9.230705,4.180399
81.898469,9.231244,4.181104
81.898763,9.231783,4.181809
81.899057,9.232321,4.182513
81.899351,9.232860,4.183217
81.899645,9.233399,4.183921
81.899938,9.233937,4.184624
81.900232,9.234476,4.185327
81.900526,9.235014,4.186030
81.900820,9.235553,4.186732
81.901114,9.236091,4.187434
81.901407,9.236629,4.188136
81.901701,9.237167,4.188837
81.901995,9.237706,4.189537
81.902288,9.238244,4.190238
81.902582,9.238782,4.190938
81.902876,9.239320,4.191637
81.903169,9.239858,4.192337
81.903463,9.240395,4.193036
81.903756,9.240933,4.193734
81.904050,9.241471,4.194432
81.904343,9.242009,4.195130
81.904636,9.242546,4.195828
81.904930,9.243084,4.196525
81.905223,9.243621,4.197221
81.905516,9.244159,4.197918
81.905810,9.244696,4.198614
81.906103,9.245234,4.199309
81.906396,9.245771,4.200005
81.906689,9.246308,4.200699
81.906982,9.246845,4.201394
81.907276,9.247382,4.202088
81.907569,9.247919,4.202782
81.907862,9.248456,4.203475
81.908155,9.248993,4.204168
81.908448,9.249530,4.204861
81.908741,9.250067,4.205553
81.909034,9.250604,4.206245
81.909326,9.251140,4.206937
81.909619,9.251677,4.207628
81.909912,9.252214,4.208319
81.910205,9.252750,4.209009
81.910498,9.253287,4.209699
81.910791,9.253823,4.210389
81.911083,9.254359,4.211078
81.911376,9.254896,4.211767
81.911669,9.255432,4.212456
81.911961,9.255968,4.213144
81.912254,9.256504,4.213832
81.912546,9.257040,4.214519
81.912839,9.257576,4.215207
81.913132,9.258112,4.215893
81.913424,9.258648,4.216580
81.913716,9.259184,4.217266
81.914009,9.259720,4.217951
81.914301,9.260255,4.218637
81.914594,9.260791,4.219322
81.914886,9.261327,4.220006
81.915178,9.261862,4.220690
81.915471,9.262398,4.221374
81.915763,9.262933,4.222058
81.916055,9.263469,4.222741
81.916347,9.264004,4.223424
81.916639,9.264539,4.224106
81.916931,9.265074,4.224788
81.917224,9.265610,4.225470
81.917516,9.266145,4.226151
81.917808,9.266680,4.226832
81.918100,9.267215,4.227512
81.918392,9.267750,4.228192
81.918684,9.268284,4.228872
81.918976,9.268819,4.229552
81.919267,9.269354,4.230231
81.919559,9.269889,4.230909
81.919851,9.270423,4.231588
81.920143,9.270958,4.232266
81.920435,9.271492,4.232943
81.920726,9.272027,4.233620
81.921018,9.272561,4.234297
81.921310,9.273096,4.234974
81.921601,9.273630,4.235650
81.921893,9.274164,4.236326
81.922185,9.274698,4.237001
81.922476,9.275232,4.237676
81.922768,9.275766,4.238351
81.923059,9.276301,4.239025
81.923351,9.276834,4.239699
81.923642,9.277368,4.240373
81.923934,9.277902,4.241046
81.924225,9.278436,4.241719
81.924516,9.278970,4.242391
81.924808,9.279503,4.243063
81.925099,9.280037,4.243735
81.925390,9.280571,4.244406
81.925681,9.281104,4.245077
81.925973,9.281638,4.245748
81.926264,9.282171,4.246418
81.926555,9.282704,4.247088
81.926846,9.283238,4.247757
81.927137,9.283771,4.248427
81.927428,9.284304,4.249095
81.927719,9.284837,4.249764
81.928010,9.285370,4.250432
81.928301,9.285903,4.251099
81.928592,9.286436,4.251767
81.928883,9.286969,4.252434
81.929174,9.287502,4.253100
81.929465,9.288035,4.253766
81.929755,9.288567,4.254432
81.930046,9.289100,4.255098
81.930337,9.289633,4.255763
81.930628,9.290165,4.256428
81.930918,9.290698,4.257092
81.931209,9.291230,4.257756
81.931500,9.291762,4.258420
81.931790,9.292295,4.259083
81.932081,9.292827,4.259746
81.932371,9.293359,4.260408
81.932662,9.293892,4.261071
81.932952,9.294424,4.261733
81.933243,9.294956,4.262394
81.933533,9.295488,4.263055
81.933824,9.296020,4.263716
81.934114,9.296552,4.264376
81.934404,9.297083,4.265036
81.934695,9.297615,4.265696
81.934985,9.298147,4.266355
81.935275,9.298679,4.267014
81.935565,9.299210,4.267672
81.935856,9.299742,4.268331
81.936146,9.300273,4.268988
81.936436,9.300805,4.269646
81.936726,9.301336,4.270303
81.937016,9.301867,4.270960
81.937306,9.302399,4.271616
81.937596,9.302930,4.272272
81.937886,9.303461,4.272927
81.938176,9.303992,4.273583
81.938466,9.304523,4.274237
81.938756,9.305054,4.274892
81.939046,9.305585,4.275546
81.939336,9.306116,4.276200
81.939625,9.306647,4.276853
81.939915,9.307178,4.277506
81.940205,9.307709,4.278159
81.940495,9.308239,4.278811
81.940784,9.308770,4.279463
81.941074,9.309300,4.280115
81.941364,9.309831,4.280766
81.941653,9.310361,4.281417
81.941943,9.310892,4.282067
81.942232,9.311422,4.282717
81.942522,9.311953,4.283367
81.942811,9.312483,4.284017
81.943101,9.313013,4.284666
81.943390,9.313543,4.285314
81.943680,9.314073,4.285962
81.943969,9.314603,4.286610
81.944258,9.315133,4.287258
81.944548,9.315663,4.287905
81.944837,9.316193,4.288552
81.945126,9.316723,4.289198
81.945415,9.317253,4.289844
81.945704,9.317782,4.290490
81.945994,9.318312,4.291136
81.946283,9.318842,4.291780
81.946572,9.319371,4.292425
81.946861,9.319901,4.293069
81.947150,9.320430,4.293713
81.947439,9.320959,4.294357
81.947728,9.321489,4.295000
81.948017,9.322018,4.295643
81.948306,9.322547,4.296285
81.948595,9.323076,4.296927
81.948884,9.323606,4.297569
81.949172,9.324135,4.298210
81.949461,9.324664,4.298851
81.949750,9.325193,4.299492
81.950039,9.325721,4.300132
81.950327,9.326250,4.300772
81.950616,9.326779,4.301411
81.950905,9.327308,4.302051
81.951193,9.327837,4.302689
81.951482,9.328365,4.303328
81.951771,9.328894,4.303966
81.952059,9.329422,4.304604
81.952348,9.329951,4.305241
81.952636,9.330479,4.305878
81.952925,9.331008,4.306514
81.953213,9.331536,4.307151
81.953501,9.332064,4.307786
81.953790,9.332592,4.308422
81.954078,9.333120,4.309057
81.954366,9.333649,4.309692
81.954655,9.334177,4.310326
81.954943,9.334705,4.310960
81.955231,9.335233,4.311594
81.955519,9.335760,4.312227
81.955808,9.336288,4.312860
81.956096,9.336816,4.313493
81.956384,9.337344,4.314125
81.956672,9.337871,4.314757
81.956960,9.338399,4.315388
81.957248,9.338927,4.316019
81.957536,9.339454,4.316650
81.957824,9.339982,4.317281
81.958112,9.340509,4.317911
81.958400,9.341036,4.318540
81.958688,9.341564,4.319170
81.958976,9.342091,4.319799
81.959263,9.342618,4.320427
81.959551,9.343145,4.321055
81.959839,9.343672,4.321683
81.960127,9.344199,4.322311
81.960414,9.344726,4.322938
81.960702,9.345253,4.323564
81.960990,9.345780,4.324191
81.961277,9.346307,4.324817
81.961565,9.346834,4.325442
81.961852,9.347361,4.326068
81.962140,9.347887,4.326693
81.962427,9.348414,4.327317
81.962715,9.348940,4.327941
81.963002,9.349467,4.328565
81.963290,9.349993,4.329189
81.963577,9.350520,4.329812
81.963864,9.351046,4.330435
81.964152,9.351572,4.331057
81.964439,9.352099,4.331679
81.964726,9.352625,4.332301
81.965014,9.353151,4.332922
81.965301,9.353677,4.333543
81.965588,9.354203,4.334163
81.965875,9.354729,4.334784
81.966162,9.355255,4.335403
81.966449,9.355781,4.336023
81.966736,9.356307,4.336642
81.967023,9.356833,4.337261
81.967311,9.357358,4.337879
81.967597,9.357884,4.338497
81.967884,9.358410,4.339115
81.968171,9.358935,4.339732
81.968458,9.359461,4.340349
81.968745,9.359986,4.340965
81.969032,9.360512,4.341582
81.969319,9.361037,4.342197
81.969606,9.361562,4.342813
81.969892,9.362087,4.343428
81.970179,9.362613,4.344043
81.970466,9.363138,4.344657
81.970752,9.363663,4.345271
81.971039,9.364188,4.345885
81.971326,9.364713,4.346498
81.971612,9.365238,4.347111
81.971899,9.365763,4.347723
81.972185,9.366288,4.348336
81.972472,9.366812,4.348947
81.972758,9.367337,4.349559
81.973045,9.367862,4.350170
81.973331,9.368387,4.350781
81.973617,9.368911,4.351391
81.973904,9.369436,4.352001
81.974190,9.369960,4.352611
81.974476,9.370485,4.353220
81.974763,9.371009,4.353829
81.975049,9.371533,4.354437
81.975335,9.372058,4.355046
81.975621,9.372582,4.355653
81.975907,9.373106,4.356261
81.976194,9.373630,4.356868
81.976480,9.374154,4.357475
81.976766,9.374678,4.358081
81.977052,9.375202,4.358687
81.977338,9.375726,4.359293
81.977624,9.376250,4.359898
81.977910,9.376774,4.360503
81.978196,9.377297,4.361108
81.978481,9.377821,4.361712
81.978767,9.378345,4.362316
81.979053,9.378868,4.362919
81.979339,9.379392,4.363522
81.979625,9.379916,4.364125
81.979910,9.380439,4.364727
81.980196,9.380962,4.365329
81.980482,9.381486,4.365931
81.980768,9.382009,4.366532
81.981053,9.382532,4.367133
81.981339,9.383056,4.367734
81.981624,9.383579,4.368334
81.981910,9.384102,4.368934
81.982195,9.384625,4.369533
81.982481,9.385148,4.370132
81.982766,9.385671,4.370731
81.983052,9.386194,4.371329
81.983337,9.386716,4.371927
81.983623,9.387239,4.372525
81.983908,9.387762,4.373122
81.984193,9.388285,4.373719
81.984479,9.388807,4.374316
81.984764,9.389330,4.374912
81.985049,9.389852,4.375508
81.985334,9.390375,4.376103
81.985619,9.390897,4.376699
81.985905,9.391420,4.377293
81.986190,9.391942,4.377888
81.986475,9.392464,4.378482
81.986760,9.392987,4.379075
81.987045,9.393509,4.379669
81.987330,9.394031,4.380262
81.987615,9.394553,4.380854
81.987900,9.395075,4.381447
81.988185,9.395597,4.382038
81.988470,9.396119,4.382630
81.988755,9.396641,4.383221
81.989039,9.397163,4.383812
81.989324,9.397685,4.384402
81.989609,9.398206,4.384992
81.989894,9.398728,4.385582
81.990178,9.399250,4.386171
81.990463,9.399771,4.386760
81.990748,9.400293,4.387349
81.991032,9.400814,4.387937
81.991317,9.401336,4.388525
81.991602,9.401857,4.389112
81.991886,9.402378,4.389700
81.992171,9.402900,4.390286
81.992455,9.403421,4.390873
81.992740,9.403942,4.391459
81.993024,9.404463,4.392045
81.993309,9.404984,4.392630
81.993593,9.405505,4.393215
81.993877,9.406026,4.393800
81.994162,9.406547,4.394384
81.994446,9.407068,4.394968
81.994730,9.407589,4.395551
81.995014,9.408110,4.396134
81.995299,9.408630,4.396717
81.995583,9.409151,4.397300
81.995867,9.409672,4.397882
81.996151,9.410192,4.398463
81.996435,9.410713,4.399045
81.996719,9.411233,4.399626
81.997003,9.411754,4.400206
81.997287,9.412274,4.400787
81.997571,9.412794,4.401367
81.997855,9.413315,4.401946
81.998139,9.413835,4.402525
81.998423,9.414355,4.403104
81.998707,9.414875,4.403683
81.998991,9.415395,4.404261
81.999275,9.415915,4.404839
81.999559,9.416435,4.405416
81.999842,9.416955,4.405993
82.000126,9.417475,4.406570
82.000410,9.417995,4.407146
82.000693,9.418515,4.407722
82.000977,9.419034,4.408297
82.001261,9.419554,4.408873
82.001544,9.420074,4.409447
82.001828,9.420593,4.410022
82.002111,9.421113,4.410596
82.002395,9.421632,4.411170
82.002678,9.422152,4.411743
82.002962,9.422671,4.412316
82.003245,9.423190,4.412889
82.003529,9.423710,4.413461
82.003812,9.424229,4.414033
82.004096,9.424748,4.414605
82.004379,9.425267,4.415176
82.004662,9.425786,4.415747
82.004945,9.426305,4.416318
82.005229,9.426824,4.416888
82.005512,9.427343,4.417458
82.005795,9.427862,4.418027
82.006078,9.428381,4.418596
82.006361,9.428900,4.419165
82.006644,9.429419,4.419733
82.006927,9.429937,4.420301
82.007210,9.430456,4.420869
82.007494,9.430974,4.421436
82.007776,9.431493,4.422003
82.008059,9.432012,4.422570
82.008342,9.432530,4.423136
82.008625,9.433048,4.423702
82.008908,9.433567,4.424267
82.009191,9.434085,4.424832
82.009474,9.434603,4.425397
82.009757,9.435121,4.425961
82.010039,9.435640,4.426525
82.010322,9.436158,4.427089
82.010605,9.436676,4.427652
82.010887,9.437194,4.428215
82.011170,9.437712,4.428778
82.011453,9.438230,4.429340
82.011735,9.438748,4.429902
82.012018,9.439265,4.430463
82.012300,9.439783,4.431025
82.012583,9.440301,4.431585
82.012865,9.440818,4.432146
82.013148,9.441336,4.432706
82.013430,9.441854,4.433266
82.013713,9.442371,4.433825
82.013995,9.442889,4.434384
82.014277,9.443406,4.434942
82.014560,9.443923,4.435501
82.014842,9.444441,4.436059
82.015124,9.444958,4.436616
82.015407,9.445475,4.437173
82.015689,9.445992,4.437730
82.015971,9.446510,4.438287
82.016253,9.447027,4.438843
82.016535,9.447544,4.439398
82.016817,9.448061,4.439954
82.017099,9.448578,4.440509
82.017381,9.449094,4.441064
82.017663,9.449611,4.441618
82.017945,9.450128,4.442172
82.018227,9.450645,4.442725
82.018509,9.451161,4.443279
82.018791,9.451678,4.443831
82.019073,9.452195,4.444384
82.019355,9.452711,4.444936
82.019637,9.453228,4.445488
82.019919,9.453744,4.446039
82.020200,9.454261,4.446590
82.020482,9.454777,4.447141
82.020764,9.455293,4.447691
82.021045,9.455810,4.448241
82.021327,9.456326,4.448791
82.021609,9.456842,4.449340
82.021890,9.457358,4.449889
82.022172,9.457874,4.450438
82.022453,9.458390,4.450986
82.022735,9.458906,4.451534
82.023016,9.459422,4.452081
82.023298,9.459938,4.452628
82.023579,9.460454,4.453175
82.023861,9.460969,4.453721
82.024142,9.461485,4.454267
82.024423,9.462001,4.454813
82.024705,9.462516,4.455358
82.024986,9.463032,4.455903
82.025267,9.463548,4.456448
82.025549,9.464063,4.456992
82.025830,9.464578,4.457536
82.026111,9.465094,4.458080
82.026392,9.465609,4.458623
82.026673,9.466124,4.459166
82.026954,9.466640,4.459708
82.027235,9.467155,4.460250
82.027516,9.467670,4.460792
82.027797,9.468185,4.461333
82.028078,9.468700,4.461874
82.028359,9.469215,4.462415
82.028640,9.469730,4.462955
82.028921,9.470245,4.463495
82.029202,9.470760,4.464035
82.029483,9.471275,4.464574
82.029764,9.471789,4.465113
82.030045,9.472304,4.465651
82.030325,9.472819,4.466189
82.030606,9.473333,4.466727
82.030887,9.473848,4.467264
82.031168,9.474363,4.467801
82.031448,9.474877,4.468338
82.031729,9.475391,4.468875
